algorithm, matrix_size, tile_size, case, PKG1, PKG2, DRAM1, DRAM2, time
qr, 16384, 512, 1, 1827271506, 1865164598, 331204118, 210902727, 15.031400
qr, 16384, 512, 2, 1823852752, 1865667587, 329081259, 211101092, 15.021700
qr, 16384, 512, 3, 1772048870, 1806109573, 337630684, 220795983, 15.670400
qr, 16384, 512, 4, 1712064343, 1764596862, 341566135, 217737834, 15.658600
qr, 16384, 512, 5, 1393266514, 1339949267, 296820229, 200220849, 13.469900
qr, 16384, 512, 6, 1472362442, 1414105266, 324244530, 205590996, 14.872900
qr, 16384, 512, 7, 1390610454, 1334206057, 317474342, 208528611, 14.478200
qr, 16384, 512, 8, 1379831062, 1325391871, 318709924, 207967346, 14.552400
qr, 16384, 512, 9, 1821895299, 1857444036, 329528876, 211659818, 14.937600
qr, 16384, 512, 10, 1854255263, 1898820517, 328360828, 209190826, 14.983200
qr, 16384, 512, 11, 1780098836, 1805071124, 343116974, 217677001, 15.774600
qr, 16384, 512, 12, 1731888389, 1782800917, 338947556, 213958673, 15.555600
qr, 16384, 512, 13, 1502417114, 1438978494, 332168661, 205467709, 15.142600
qr, 16384, 512, 14, 1447065449, 1387853197, 319812764, 203765644, 14.580500
qr, 16384, 512, 15, 1426799081, 1374368186, 328443953, 208047686, 15.047200
qr, 16384, 512, 16, 1416307959, 1347246795, 324223157, 208082264, 14.920700 
qr, 16384, 1024, 1, 5036726547, 4480365850, 808035550, 344685132, 37.835600
qr, 16384, 1024, 2, 4912337156, 4506902891, 806685951, 360357779, 38.045400
qr, 16384, 1024, 3, 5171502142, 4544771324, 895222217, 392385850, 43.329700
qr, 16384, 1024, 4, 4761206501, 4230192173, 855587475, 376450425, 41.485900
qr, 16384, 1024, 5, 3754698274, 3548582834, 806648283, 360085439, 38.100800
qr, 16384, 1024, 6, 3573198189, 3285275281, 775179702, 364051276, 37.044700
qr, 16384, 1024, 7, 3700422839, 3273681805, 847811709, 372520239, 41.550100
qr, 16384, 1024, 8, 3622034917, 3212647293, 887069199, 327101515, 42.711000
qr, 16384, 1024, 9, 5017793063, 4562965431, 808210979, 354920464, 38.239000
qr, 16384, 1024, 10, 4726619187, 4336094185, 786722496, 348587412, 37.026900
qr, 16384, 1024, 11, 5204108443, 4461724174, 907573754, 390426180, 43.705500
qr, 16384, 1024, 12, 4726676803, 4230148961, 872198853, 375028031, 41.810700
qr, 16384, 1024, 13, 3643035291, 3419141455, 791273206, 354038695, 37.239600
qr, 16384, 1024, 14, 3537295632, 3376127954, 797217531, 364089893, 37.962100
qr, 16384, 1024, 15, 3598234562, 3186270347, 846880382, 354395553, 40.824800
qr, 16384, 1024, 16, 3517863125, 3279971767, 862631641, 368168903, 42.091700
qr, 16384, 2048, 1, 17381846127, 15531469333, 2653834006, 948294091, 128.374000
qr, 16384, 2048, 2, 16050779954, 14450442071, 2600367115, 935520505, 126.926000
qr, 16384, 2048, 3, 16775797020, 14793999175, 2765622430, 1008575097, 136.570000
qr, 16384, 2048, 4, 17052113390, 14211897577, 2916425183, 1060658821, 143.676000
qr, 16384, 2048, 5, 12964198196, 12527174290, 2650318433, 970399164, 129.700000
qr, 16384, 2048, 6, 11307869916, 10917402289, 2567230176, 926507474, 124.685000
qr, 16384, 2048, 7, 12327766781, 10925832625, 2662464920, 828049265, 133.452000
qr, 16384, 2048, 8, 10717594694, 9595201694, 2550729096, 824282742, 126.012000
qr, 16384, 2048, 9, 15985602631, 14874426216, 2558988954, 897719820, 123.342000
qr, 16384, 2048, 10, 12550178077, 13289445410, 1548676833, 1804294086, 108.356000
qr, 16384, 2048, 11, 15925939271, 14409933203, 2682201322, 967614060, 131.263000
qr, 16384, 2048, 12, 14499714589, 12726832592, 2662675860, 973899146, 131.026000
qr, 16384, 2048, 13, 9819376413, 11052561915, 1468114469, 1718960141, 105.799000
qr, 16384, 2048, 14, 10833577552, 9502761073, 2360085696, 844859742, 113.751000
qr, 16384, 2048, 15, 12676792864, 11198246845, 2814495634, 898009387, 141.263000
qr, 16384, 2048, 16, 10732354728, 9527740746, 2647837340, 778328182, 131.128000
