algorithm,task,matrix_size,tile_size,l3_cache_size,frequency,weight,PAPI_L2_TCR,PAPI_L2_TCW,
invert,getrf,8192,256,37486592,1000000,32,7007734,1411532,
invert,gemm,8192,256,37486592,1000000,10416,422476459,416463372,
invert,trsm,8192,256,37486592,1000000,496,200194891,18191454,
invert,getri,8192,256,37486592,1000000,32,20604312,3128488,
invert,getrf,8192,256,37486592,4000000,32,7010271,1376436,
invert,gemm,8192,256,37486592,4000000,10416,429447686,412584250,
invert,trsm,8192,256,37486592,4000000,496,199398911,17134595,
invert,getri,8192,256,37486592,4000000,32,20654978,3095496,
invert,getrf,8192,512,37486592,1000000,16,19985465,2966320,
invert,gemm,8192,512,37486592,1000000,1240,316574405,246989491,
invert,trsm,8192,512,37486592,1000000,120,251565644,19549932,
invert,getri,8192,512,37486592,1000000,16,43323288,8379398,
invert,getrf,8192,512,37486592,4000000,16,19929005,2905650,
invert,gemm,8192,512,37486592,4000000,1240,315453572,238295914,
invert,trsm,8192,512,37486592,4000000,120,251899099,17528788,
invert,getri,8192,512,37486592,4000000,16,42968462,8131950,
invert,getrf,8192,1024,37486592,1000000,8,53645744,7206366,
invert,gemm,8192,1024,37486592,1000000,140,152200879,134549677,
invert,trsm,8192,1024,37486592,1000000,28,267321928,21903414,
invert,getri,8192,1024,37486592,1000000,8,89655935,26413172,
invert,getrf,8192,1024,37486592,4000000,8,53400166,7014352,
invert,gemm,8192,1024,37486592,4000000,140,157971079,125888214,
invert,trsm,8192,1024,37486592,4000000,28,266081411,19735602,
invert,getri,8192,1024,37486592,4000000,8,89606677,25708148,
invert,getrf,8192,2048,37486592,1000000,4,147111899,17697260,
invert,gemm,8192,2048,37486592,1000000,14,122109174,72494852,
invert,trsm,8192,2048,37486592,1000000,6,248974476,22785542,
invert,getri,8192,2048,37486592,1000000,4,231321116,94458656,
invert,getrf,8192,2048,37486592,4000000,4,147238908,17535736,
invert,gemm,8192,2048,37486592,4000000,14,128770034,74401180,
invert,trsm,8192,2048,37486592,4000000,6,248560207,22723196,
invert,getri,8192,2048,37486592,4000000,4,231813946,93045882,
invert,getrf,10240,256,37486592,1000000,40,8769330,1742918,
invert,gemm,10240,256,37486592,1000000,20540,856608834,836621052,
invert,trsm,10240,256,37486592,1000000,780,313584741,29316071,
invert,getri,10240,256,37486592,1000000,40,25796444,3829458,
invert,getrf,10240,256,37486592,4000000,40,8740467,1684376,
invert,gemm,10240,256,37486592,4000000,20540,809526924,829848415,
invert,trsm,10240,256,37486592,4000000,780,312581731,27284947,
invert,getri,10240,256,37486592,4000000,40,25803830,3807858,
invert,getrf,10240,512,37486592,1000000,20,24869295,3685740,
invert,gemm,10240,512,37486592,1000000,2470,625483337,493986962,
invert,trsm,10240,512,37486592,1000000,190,395562333,30480300,
invert,getri,10240,512,37486592,1000000,20,54025961,10413314,
invert,getrf,10240,512,37486592,4000000,20,24793506,3606162,
invert,gemm,10240,512,37486592,4000000,2470,621660080,493026286,
invert,trsm,10240,512,37486592,4000000,190,395458504,29219174,
invert,getri,10240,512,37486592,4000000,20,53672658,10087400,
invert,getrf,10240,1024,37486592,1000000,10,66940697,8985860,
invert,gemm,10240,1024,37486592,1000000,285,310669809,271057933,
invert,trsm,10240,1024,37486592,1000000,45,429671725,33763940,
invert,getri,10240,1024,37486592,1000000,10,112802268,32993322,
invert,getrf,10240,1024,37486592,4000000,10,66819981,8817786,
invert,gemm,10240,1024,37486592,4000000,285,307022442,269678610,
invert,trsm,10240,1024,37486592,4000000,45,430100873,32051524,
invert,getri,10240,1024,37486592,4000000,10,111973654,32185636,
invert,getrf,10240,2048,37486592,1000000,5,183093964,22485034,
invert,gemm,10240,2048,37486592,1000000,30,255818124,165024614,
invert,trsm,10240,2048,37486592,1000000,10,413859914,39070272,
invert,getri,10240,2048,37486592,1000000,5,288279385,118648888,
invert,getrf,10240,2048,37486592,4000000,5,183520107,21969652,
invert,gemm,10240,2048,37486592,4000000,30,255187394,164918758,
invert,trsm,10240,2048,37486592,4000000,10,412780211,36834302,
invert,getri,10240,2048,37486592,4000000,5,289872633,116210320,
invert,getrf,12288,256,37486592,1000000,48,10474690,2136218,
invert,gemm,12288,256,37486592,1000000,35720,1483914059,1489954568,
invert,trsm,12288,256,37486592,1000000,1128,453408327,41875736,
invert,getri,12288,256,37486592,1000000,48,30902464,4741995,
invert,getrf,12288,256,37486592,4000000,48,10455186,2071670,
invert,gemm,12288,256,37486592,4000000,35720,1447442771,1480386620,
